#wl	f0 ( W/m^2/um/sr)
1171.3000000000002	517.7190488970458
1171.325	517.7083789256894
1171.35	517.6837720535444
1171.375	517.6427406187498
1171.4	517.5212647931671
1171.4250000000002	517.1067144266295
1171.45	516.0077173675311
1171.475	514.0260699063778
1171.5	511.8629530072868
1171.525	510.985307900784
1171.5500000000002	512.1057048462546
1171.575	514.282778627354
1171.6	516.0932070163107
1171.625	517.0087664873242
1171.65	517.3054376478374
1171.6750000000002	517.356219917879
1171.7	517.3402249514545
1171.725	517.286994981991
1171.75	517.1032676662195
1171.775	516.489904162985
1171.8000000000002	514.967295254184
1171.825	512.4261936207319
1171.85	509.9178711783099
1171.875	509.202523529377
1171.9	510.85389141836646
1171.9250000000002	513.537389214499
1171.95	515.6175440891111
1171.975	516.5876722713124
1172.0	516.7500696349812
1172.025	516.413426044321
1172.0500000000002	515.7600601391101
1172.075	515.0943258588624
1172.1	514.7684121832181
1172.125	514.8321822461093
1172.15	515.0827267607868
1172.1750000000002	515.4271530365468
1172.2	515.8730938993407
1172.225	516.3143491660987
1172.25	516.606544533384
1172.275	516.7286797392189
1172.3000000000002	516.7512784987772
1172.325	516.737571382016
1172.35	516.7150025942874
1172.375	516.6909252244664
1172.4	516.6665880987882
1172.4250000000002	516.6413418276106
1172.45	516.6088124018275
1172.475	516.5351616257608
1172.5	516.3041087909675
1172.525	515.6811642928542
1172.5500000000002	514.4797135293925
1172.575	512.9081306509387
1172.6	511.45255873446104
1172.625	510.1083321651435
1172.65	508.44886189153794
1172.6750000000002	507.00136238784665
1172.7	507.2804800467933
1172.725	509.6796650668395
1172.75	512.6932026604986
1172.775	514.6780571074247
1172.8000000000002	515.1813340803445
1172.825	514.5995209231246
1172.85	513.6533702046454
1172.875	513.1648094000851
1172.9	513.5607372697984
1172.9250000000002	514.5136116687298
1172.95	515.3829945408582
1172.975	515.8594667074584
1173.0	516.0225234513796
1173.025	516.0378090845024
1173.0500000000002	515.9726603174472
1173.075	515.7744665985632
1173.1	515.3346599702382
1173.125	514.674240694449
1173.15	514.1145967005623
1173.1750000000002	514.0640741863774
1173.2	514.5449721931566
1173.225	515.164979451964
1173.25	515.5797795837486
1173.275	515.7470923274802
1173.3000000000002	515.7793819786262
1173.325	515.7666739228534
1173.35	515.7440651726854
1173.375	515.7199578310347
1173.4	515.6957006302356
1173.4250000000002	515.671423448217
1173.45	515.6471462661982
1173.475	515.6228491029597
1173.5	515.5983621181334
1173.525	515.5723965230441
1173.5500000000002	515.5380288250423
1173.575	515.4696630816043
1173.6	515.3071957836663
1173.625	514.9785546715235
1173.65	514.498136214019
1173.6750000000002	514.0423745817088
1173.7	513.8348596238029
1173.725	513.9246052723933
1173.75	514.119701902213
1173.775	514.1408320421183
1173.8000000000002	513.890787057935
1173.825	513.6105304694617
1173.85	513.645377716738
1173.875	514.017757718954
1173.9	514.3455895916962
1173.9250000000002	514.1372354225599
1173.95	513.1481350721883
1173.975	511.74263609245065
1174.0	510.8957021207321
1174.025	511.3231503646302
1174.0500000000002	512.6527806529068
1174.075	513.9223973476088
1174.1	514.6027279088975
1174.125	514.735872766825
1174.15	514.4444866389406
1174.1750000000002	513.7006557612276
1174.2	512.563084957366
1174.225	511.4930306951022
1174.25	511.14669621285435
1174.275	511.6338583320308
1174.3000000000002	512.1658982708072
1174.325	511.6965893714941
1174.35	510.03951684426073
1174.375	508.39013708663816
1174.4	508.31845446071867
1174.4250000000002	510.0235818214953
1174.45	512.2176096675682
1174.475	513.7214662016165
1174.5	514.3726741350924
1174.525	514.5476796484351
1174.5500000000002	514.5435135641135
1174.575	514.4219877854812
1174.6	514.0479093795848
1174.625	513.1945414551008
1174.65	511.86695924185034
1174.6750000000002	510.624407109325
1174.7	510.208677850821
1174.725	510.68651873097537
1174.75	511.44993120406144
1174.775	512.099111043731
1174.8000000000002	512.7094673733902
1174.825	513.3276363599789
1174.85	513.7966655222153
1174.875	514.0133818318247
1174.9	514.0123927614463
1174.9250000000002	513.8148983852541
1174.95	513.3149782572556
1174.975	512.3232603670943
1175.0	510.6387835969484
1175.025	507.6894256811857
1175.0500000000002	501.6845596196402
1175.075	489.99911270278216
1175.1	472.7556097702324
1175.125	456.6683101289785
1175.15	451.8289586071408
1175.1750000000002	461.87549592553495
1175.2	479.9557623889411
1175.225	496.21366168457865
1175.25	506.1065534135627
1175.275	510.6468160472953
1175.3000000000002	512.3709055856324
1175.325	512.9632288644505
1175.35	513.1337685751749
1175.375	513.0994907926619
1175.4	512.8543012448824
1175.4250000000002	512.1850302887357
1175.45	510.60326697880976
1175.475	507.53666925605535
1175.5	502.97283877360576
1175.525	497.6228571899736
1175.5500000000002	491.2703179044557
1175.575	481.0829529491329
1175.6	464.34415564671633
1175.625	444.7298510168016
1175.65	432.86667115010266
1175.6750000000002	436.22425537634615
1175.7	449.4859507864737
1175.725	458.8570729236424
1175.75	455.7712332862508
1175.775	445.0146433421624
1175.8000000000002	439.81331204299806
1175.825	448.6551416591084
1175.85	467.59173326752426
1175.875	486.22019448588964
1175.9	498.1301104256272
1175.9250000000002	503.694810196892
1175.95	506.16233098854667
1175.975	507.9368131631399
1176.0	509.6158850133383
1176.025	510.7756049993133
1176.0500000000002	511.09718275026796
1176.075	510.90914948163623
1176.1	510.8821848255587
1176.125	511.33344069281094
1176.15	511.98868483268024
1176.1750000000002	512.4056429361999
1176.2	512.3479871265578
1176.225	511.77213836343896
1176.25	510.8418727146756
1176.275	510.05091613013866
1176.3000000000002	509.9625092232728
1176.325	510.635446733247
1176.35	511.5650829735876
1176.375	512.2543751119424
1176.4	512.5892503646529
1176.4250000000002	512.6989272799624
1176.45	512.7161910538424
1176.475	512.704831730404
1176.5	512.6854499472284
1176.525	512.663550530362
1176.5500000000002	512.6408618553149
1176.575	512.6180233211196
1176.6	512.5951048620451
1176.625	512.571886684674
1176.65	512.5482489016879
1176.6750000000002	512.5243014097952
1176.7	512.5001840775348
1176.725	512.4758169800269
1176.75	512.4493718356633
1176.775	512.4080107107425
1176.8000000000002	512.2922595046234
1176.825	511.92822166166076
1176.85	511.04326342872264
1176.875	509.59580388747094
1176.9	508.21620056855323
1176.9250000000002	507.8744018231929
1176.95	508.7380600758576
1176.975	509.7839270715917
1177.0	509.754284932065
1177.025	508.1961893769551
1177.0500000000002	505.87037539589886
1177.075	504.4184000989794
1177.1	505.0138104762518
1177.125	507.160173122567
1177.15	509.2644453294396
1177.1750000000002	509.98863466812014
1177.2	508.4464641451657
1177.225	503.87896710888856
1177.25	496.69884566299794
1177.275	490.0415528135705
1177.3000000000002	488.2848639151812
1177.325	492.72009526720046
1177.35	500.13060017702213
1177.375	506.3752508664
1177.4	509.8320118769646
1177.4250000000002	511.1577058649468
1177.45	511.3861111881208
1177.475	510.74724165785193
1177.5	508.0708671665669
1177.525	500.44532436959634
1177.5500000000002	485.0711844337105
1177.575	464.7723531863559
1177.6	450.7500926269591
1177.625	453.57485764685515
1177.65	470.95140553123355
1177.6750000000002	490.54294156122205
1177.7	503.3877887645388
1177.725	509.06187572342645
1177.75	510.8679282252538
1177.775	511.3064260836839
1177.8000000000002	511.38829913168547
1177.825	511.390417140981
1177.85	511.3716647662282
1177.875	511.3383860447037
1177.9	511.26204779457805
1177.9250000000002	511.01260224698785
1177.95	510.1814634294963
1177.975	507.8651904808795
1178.0	502.84708696699255
1178.025	494.826535436418
1178.0500000000002	486.17706502301934
1178.075	481.4771124808967
1178.1	483.45739122849585
1178.125	490.04643822180395
1178.15	497.0568291963708
1178.1750000000002	502.3694858614754
1178.2	506.08198650385737
1178.225	508.57461369815104
1178.25	509.99682696822526
1178.275	510.62612549422505
1178.3000000000002	510.8311427996599
1178.325	510.8410035316157
1178.35	510.6494835401345
1178.375	509.9869762268794
1178.4	508.45318782561776
1178.4250000000002	506.05142522822143
1178.45	503.64796422714466
1178.475	502.37765818036075
1178.5	502.5093843716848
1178.525	503.0555909952772
1178.5500000000002	501.46645461525674
1178.575	493.45034890608076
1178.6	476.3533682580936
1178.625	455.9038386512446
1178.65	445.886863547498
1178.6750000000002	454.68170732532263
1178.7	475.1669034094584
1178.725	493.55685879805685
1178.75	503.3283146638977
1178.775	506.60863151329625
1178.8000000000002	507.58344529153345
1178.825	508.416911921128
1178.85	509.31881422842986
1178.875	509.955325974766
1178.9	510.24383480700374
1178.9250000000002	510.3211221650684
1178.95	510.3139489071715
1178.975	510.25683259046315
1179.0	510.09428536764625
1179.025	509.7153415347362
1179.0500000000002	509.09977010671736
1179.075	508.50818613303073
1179.1	508.35576938863636
1179.125	508.75141752127297
1179.15	509.3582771374726
1179.1750000000002	509.80359858245373
1179.2	509.9988750432515
1179.225	510.0430435295498
1179.25	510.03285310746793
1179.275	510.00993464839337
1179.3000000000002	509.98488818941354
1179.325	509.95904248164305
1179.35	509.93191797580715
1179.375	509.90266547006615
1179.4	509.86976639171723
1179.4250000000002	509.8300137549877
1179.45	509.77570479965686
1179.475	509.684710324831
1179.5	509.4846583525086
1179.525	508.9565247421968
1179.5500000000002	507.60723293366783
1179.575	504.81868387460236
1179.6	500.6979069686901
1179.625	496.9886432839108
1179.65	496.1551366918767
1179.6750000000002	498.819402563982
1179.7	503.01913525980945
1179.725	506.43090855406524
1179.75	508.2651945194256
1179.775	508.8906666418398
1179.8000000000002	508.6846103129769
1179.825	507.5973422298824
1179.85	505.5742637095392
1179.875	503.2943965433406
1179.9	502.11901128106706
1179.9250000000002	502.8328603385175
1179.95	504.7502681781149
1179.975	506.49099208190916
1180.0	507.3090831628919
1180.025	507.464537052691
1180.0500000000002	507.611968482753
1180.075	508.0488878248215
1180.1	508.5822065616631
1180.125	508.94803272379517
1180.15	509.0961435153293
1180.1750000000002	509.0909783700192
1180.2	508.9040041060353
1180.225	508.29159970134975
1180.25	506.91388460770014
1180.275	504.86581957203634
1180.3000000000002	503.01307095960976
1180.325	501.9673937854636
1180.35	500.58718103934285
1180.375	496.90282394500497
1180.4	491.3467360794604
1180.4250000000002	487.72292208102107
1180.45	489.41958739522573
1180.475	495.4793418674755
1180.5	501.9622186495435
1180.525	506.1561168291986
1180.5500000000002	508.00230161093117
1180.575	508.57611228963384
1180.6	508.6958397584868
1180.625	508.69927652828693
1180.65	508.6794551582766
1180.6750000000002	508.6553278354061
1180.7	508.630301357646
1180.725	508.60525489866615
1180.75	508.58036828944455
1180.775	508.555461699003
1180.8000000000002	508.53032532453426
1180.825	508.50501910969734
1180.85	508.4797029042506
1180.875	508.45436671758415
1180.9	508.4288706811595
1180.9250000000002	508.4028251611913
1180.95	508.3730231719065
1180.975	508.3213217657554
1181.0	508.18130336822753
1181.025	507.806106014024
1181.0500000000002	507.0516451273942
1181.075	506.0266684969282
1181.1	505.1552275591635
1181.125	504.7080678419638
1181.15	504.4589819563293
1181.1750000000002	504.217578849696
1181.2	504.33153174603586
1181.225	505.1320593348419
1181.25	506.30398784609554
1181.275	507.25103771946425
1181.3000000000002	507.70888738924026
1181.325	507.70519086358314
1181.35	507.1367950954377
1181.375	505.6075624122833
1181.4	502.9211473580646
1181.4250000000002	499.9428666266871
1181.45	498.45068911559343
1181.475	499.38669936504004
1181.5	501.6605022310388
1181.525	503.3677276198911
1181.5500000000002	503.81278930901516
1181.575	503.8449990352821
1181.6	504.4552754400623
1181.625	505.617443125459
1181.65	506.66756612100374
1181.6750000000002	507.2353824337757
1181.7	507.4208780874967
1181.725	507.43877126979953
1181.75	507.409029224174
1181.775	507.3692466156149
1181.8000000000002	507.32693638275504
1181.825	507.28295771804443
1181.85	507.23725067782397
1181.875	507.18957548745635
1181.9	507.1397423253536
1181.9250000000002	507.0875014262688
1181.95	507.03255307190534
1181.975	506.9740880228627
1182.0	506.9085696032417
1182.025	506.8193834288048
1182.0500000000002	506.64826426270724
1182.075	506.26291644886135
1182.1	505.5051986234093
1182.125	504.369236307739
1182.15	503.091077641586
1182.1750000000002	501.9516086218465
1182.2	501.16642660982257
1182.225	501.0534527932513
1182.25	501.8429607393551
1182.275	503.2004348573792
1182.3000000000002	504.4201184838795
1182.325	505.09313591873297
1182.35	505.2834770182478
1182.375	505.2170794249571
1182.4	505.04583038093097
1182.4250000000002	504.8284147286296
1182.45	504.5792489181161
1182.475	504.2988524611044
1182.5	503.98381855962407
1182.525	503.629121936903
1182.5500000000002	503.2284984805441
1182.575	502.77429538337594
1182.6	502.25722137820605
1182.625	501.6659471134257
1182.65	500.98657565068606
1182.6750000000002	500.2020230470848
1182.7	499.2910093035686
1182.725	498.22681952930685
1182.75	496.9754257070338
1182.775	495.49208988568785
1182.8000000000002	493.71182314797164
1182.825	491.52344998709316
1182.85	488.72977574515704
1182.875	485.0658594386423
1182.9	480.3620705023241
1182.9250000000002	474.63883973341586
1182.95	467.7022493940639
1182.975	458.58036300167805
1183.0	445.8100157762683
1183.025	428.2144237701774
1183.0500000000002	404.8016492998266
1183.075	375.0760182464183
1183.1	342.5184189433873
1183.125	317.7735265228987
1183.15	313.3678374043071
1183.1750000000002	332.32328129357455
1183.2	364.97573144684674
1183.225	398.20797665414216
1183.25	424.66643850075957
1183.275	443.3770425135934
1183.3000000000002	455.9334408283317
1183.325	464.1576309601772
1183.35	469.9226624408412
1183.375	475.03558683313963
1183.4	480.3149747673297
1183.4250000000002	485.2916871844661
1183.45	489.24140486793993
1183.475	492.06115460167405
1183.5	494.09552251118663
1183.525	495.67256026263715
1183.5500000000002	496.96356685310127
1183.575	498.04513029795174
1183.6	498.9587715718675
1183.625	499.732334504596
1183.65	500.38259333013303
1183.6750000000002	500.9078596354079
1183.7	501.27308636094693
1183.725	501.4102973970973
1183.75	501.2815583981287
1183.775	500.98775454265245
1183.8000000000002	500.76432454320076
1183.825	500.7942863822437
1183.85	501.0884898621153
1183.875	501.5792286196303
1183.9	502.1753683114243
1183.9250000000002	502.712313639654
1183.95	503.0180762551617
1183.975	503.0282267148042
1184.0	502.74915900890716
1184.025	502.1270936844635
1184.0500000000002	500.9361430519903
1184.075	498.6498619142461
1184.1	494.1627693063175
1184.125	485.3665568149388
1184.15	469.5952102112746
1184.1750000000002	446.9686667669857
1184.2	425.0549433473289
1184.225	416.54266398886085
1184.25	427.4613016252721
1184.275	450.27398012231475
1184.3000000000002	472.1034527288175
1184.325	486.10784008713125
1184.35	492.98980177163605
1184.375	496.0059968675244
1184.4	497.2276786160016
1184.4250000000002	497.12402603845237
1184.45	496.0144589140964
1184.475	495.0561795952177
1184.5	495.4466525919342
1184.525	497.1413997090411
1184.5500000000002	499.11680303901676
1184.575	500.6208693758726
1184.6	501.5064969796729
1184.625	501.71845775897737
1184.65	501.1775861210632
1184.6750000000002	500.2597487909961
1184.7	499.9073500085485
1184.725	500.72942734287494
1184.75	502.2556028994047
1184.775	503.56391322618845
1184.8000000000002	504.25479387151483
1184.825	504.493019964205
1184.85	504.5418640559292
1184.875	504.5386770513761
1184.9	504.5249000003458
1184.9250000000002	504.5086752498937
1184.95	504.4907920582009
1184.975	504.4693022563398
1185.0	504.4332361546576
1185.025	504.33710650635123
1185.0500000000002	504.03270261378765
1185.075	503.13911249390964
1185.1	500.91265512815244
1185.125	496.46758302539706
1185.15	489.90317287606354
1185.1750000000002	483.6854668615436
1185.2	481.6390203046811
1185.225	485.1262826472223
1185.25	491.3252462775993
1185.275	496.4387201534414
1185.3000000000002	499.1973073734641
1185.325	500.5642326084387
1185.35	501.6315993966437
1185.375	502.6625803836501
1185.4	503.44886136276125
1185.4250000000002	503.86974577596544
1185.45	504.019295215323
1185.475	504.0443316836929
1185.5	504.0312839471841
1185.525	504.01000394813053
1185.5500000000002	503.9871754045451
1185.575	503.96336778119087
1185.6	503.93440500313636
1185.625	503.87896710888856
1185.65	503.72986724697586
1185.6750000000002	503.3645106435084
1185.7	502.7162499399482
1185.725	501.9934892584813
1185.75	501.657385160755
1185.775	501.9625183678401
1185.8000000000002	502.6423493986344
1185.825	503.2377797571266
1185.85	503.54921703904876
1185.875	503.6455864619923
1185.9	503.6356957582069
1185.9250000000002	503.5259588992381
1185.95	503.15811463390946
1185.975	502.22283369898435
1186.0	500.56729972567314
1186.025	498.7341027367902
1186.0500000000002	497.87701830542926
1186.075	498.6398313419223
1186.1	500.39728951727267
1186.125	502.01120260980605
1186.15	502.9279409727859
1186.1750000000002	503.27515462870355
1186.2	503.3560186251068
1186.225	503.3538706439816
1186.25	503.3333998843288
1186.275	503.3099219511008
1186.3000000000002	503.28590452493904
1186.325	503.2600188547289
1186.35	503.2207857297134
1186.375	503.1144256968856
1186.4	502.78299720458506
1186.4250000000002	501.97838345633625
1186.45	500.6541081349576
1186.475	499.31203953737503
1186.5	498.53711788170216
1186.525	497.7503773345363
1186.5500000000002	495.0777393313479
1186.575	489.4823883689582
1186.6	482.96755162587044
1186.625	479.2099134080314
1186.65	479.2256985716486
1186.6750000000002	480.44743027317526
1186.7	481.32852214008807
1186.725	483.7102235928368
1186.75	488.90190396285294
1186.775	494.8219197746515
1186.8000000000002	498.6873666637516
1186.825	500.0342107728589
1186.85	500.2356214681256
1186.875	500.5675694721401
1186.9	501.2830070365619
1186.9250000000002	501.99878428171996
1186.95	502.42487380267374
1186.975	502.5833548472679
1187.0	502.61065918408156
1187.025	502.5969220954907
1187.0500000000002	502.57449317630056
1187.075	502.5507854590452
1187.1	502.526977835691
1187.125	502.5031901935565
1187.15	502.4793825702024
1187.1750000000002	502.4553451628209
1187.2	502.43038861932985
1187.225	502.40173555018185
1187.25	502.3593154206133
1187.275	502.2763533961343
1187.3000000000002	502.1091605397212
1187.325	501.8297131906486
1187.35	501.46869251187087
1187.375	501.09503371158956
1187.4	500.77185746305344
1187.4250000000002	500.6038753484595
1187.45	500.7272993429697
1187.475	501.0904680028725
1187.5	501.3289738326394
1187.525	500.9400693616748
1187.5500000000002	499.61430543942333
1187.575	497.70939585279103
1187.6	496.40796905621767
1187.625	496.7500475386548
1187.65	498.4378312006724
1187.6750000000002	500.23457245408775
1187.7	501.3311417949844
1187.725	501.75662188873525
1187.75	501.8258268434036
1187.775	501.6685646532154
1187.8000000000002	501.09358507315636
1187.825	499.63608496897103
1187.85	496.9411179526913
1187.875	493.4841271580994
1187.9	490.82543604630945
1187.9250000000002	490.59580187811974
1187.95	492.96043936918613
1187.975	496.40479204227444
1188.0	499.2065087251675
1188.025	500.7418956240106
1188.0500000000002	501.3421714282965
1188.075	501.5076458998096
1188.1	501.5145793830693
1188.125	501.4140338851941
1188.15	501.02567889777305
1188.1750000000002	499.74532229744557
1188.2	496.43019816321015
1188.225	490.2074968437481
1188.25	482.4358114053905
1188.275	477.3295507498848
1188.3000000000002	478.55848568113805
1188.325	485.1608901198614
1188.35	492.66545662174343
1188.375	497.70428066053034
1188.4	499.88374219739194
1188.4250000000002	500.2165394032466
1188.45	499.5171767301286
1188.475	497.873581535629
1188.5	493.8806644550157
1188.525	483.6439758586943
1188.5500000000002	462.93428077984925
1188.575	434.633800235821
1188.6	412.9400001115465
1188.625	411.6454868170131
1188.65	426.2609298476779
1188.6750000000002	437.1643717664552
1188.7	433.475628794378
1188.725	425.73162733600975
1188.75	430.68100544450283
1188.775	450.0175711196351
1188.8000000000002	471.4345813970661
1188.825	485.4424055251801
1188.85	492.30356675990583
1188.875	495.8893564971256
1188.9	498.23716980114693
1188.9250000000002	499.6810127416205
1188.95	500.36867641056415
1188.975	500.61402580810187
1189.0	500.6769067067135
1189.025	500.6809229318869
1189.0500000000002	500.6667962095106
1189.075	500.6413501261354
1189.1	500.58440364979504
1189.125	500.42473372262486
1189.15	500.0427427537
1189.1750000000002	499.4078794579947
1189.2	498.7722568759382
1189.225	498.4964461088633
1189.25	498.3686662084436
1189.275	497.0405445022595
1189.3000000000002	492.3386937442589
1189.325	483.1927399726617
1189.35	472.64964936179996
1189.375	467.48253590148926
1189.4	471.7275360507023
1189.4250000000002	481.9360211553204
1189.45	491.38010471647385
1189.475	496.50545742746834
1189.5	497.28649333639027
1189.525	493.9416970907986
1189.5500000000002	485.87488903645993
1189.575	474.20155073878175
1189.6	464.08479941412094
1189.625	461.6984822996056
1189.65	468.0274337551868
1189.6750000000002	478.28863930816414
1189.7	487.4527260367012
1189.725	493.5935942706012
1189.75	496.7668417538702
1189.775	497.2382986343086
1189.8000000000002	494.524759074254
1189.825	487.2250899904883
1189.85	474.87416854923964
1189.875	461.26595882588623
1189.9	454.1747837797952
1189.9250000000002	458.6362604639804
1189.95	471.3956479903472
1189.975	484.5863101641977
1190.0	493.24822887751225
1190.025	497.34672672338246
1190.0500000000002	498.86716766983864
1190.075	499.3560881363547
1190.1	499.5067165615797
1190.125	499.54609954574346
1190.15	499.5330917716741
1190.1750000000002	499.45887153084396
1190.2	499.2251512032115
1190.225	498.5310136190629
1190.25	496.8055054141223
1190.275	493.61697229773046
1190.3000000000002	489.6963372796297
1190.325	487.2395963560402
1190.35	488.05833682666537
1190.375	491.49265892742994
1190.4	495.19782646215674
1190.4250000000002	497.5729940560413
1190.45	498.55088494212276
1190.475	498.7331636194611
1190.5	498.6590033222902
1190.525	498.644686778326
1190.5500000000002	498.7746146598709
1190.575	498.9529470463049
1190.6	499.0441713051581
1190.625	498.9511986895752
1190.65	498.59566285562397
1190.6750000000002	497.9380909036517
1190.7	496.9954368986321
1190.725	495.73561100161675
1190.75	494.2043302434361
1190.775	493.0253883240437
1190.8000000000002	493.1764663267136
1190.825	494.76633202125555
1190.85	496.7414056611049
1190.875	498.0993093753541
1190.9	498.6930213489461
1190.9250000000002	498.8567974167788
1190.95	498.87239275880813
1190.975	498.8513625250017
1191.0	498.8047763111114
1191.025	498.66079164145947
1191.0500000000002	498.2080571639442
1191.075	497.14079028183824
1191.1	495.46480553009394
1191.125	493.96252751240735
1191.15	493.73200417993786
1191.1750000000002	494.947481759677
1191.2	496.63770313050634
1191.225	497.8420311896145
1191.25	498.37894654601456
1191.275	498.5284460323227
1191.3000000000002	498.54199329932567
1191.325	498.5240601545834
1191.35	498.5011516861189
1191.375	498.47769373411063
1191.4	498.45420581027264
1191.4250000000002	498.43070789582487
1191.45	498.407219971987
1191.475	498.3837120669293
1191.5	498.3601142463827
1191.525	498.33579710192436
1191.5500000000002	498.3075236759519
1191.575	498.2635749830711
1191.6	498.1767366019571
1191.625	498.0136498862064
1191.65	497.7702986106455
1191.6750000000002	497.48382786282417
1191.7	497.1857979793668
1191.725	496.91058664888504
1191.75	496.78375585640435
1191.775	496.9436655582118
1191.8000000000002	497.3251270248127
1191.825	497.69584858578804
1191.85	497.9073997500872
1191.875	497.97699433854103
1191.9	497.9788326107597
1191.9250000000002	497.96015017027617
1191.95	497.9373116360807
1191.975	497.9138736652923
1192.0	497.8903757508445
1192.025	497.86682788334724
1192.0500000000002	497.84311017548197
1192.075	497.8190228150511
1192.1	497.79424610253807
1192.125	497.76827051683904
1192.15	497.73949756037234
1192.1750000000002	497.70168310196044
1192.2	497.6318487388694
1192.225	497.4623180797434
1192.25	497.0590770835948
1192.275	496.3011494553352
1192.3000000000002	495.3141970860887
1192.325	494.58118603888033
1192.35	494.53116305518984
1192.375	494.9407780604446
1192.4	495.0597462429464
1192.4250000000002	494.513539619354
1192.45	493.86797638046266
1192.475	493.99045126703385
1192.5	494.94514395696405
1192.525	495.8849306569469
1192.5500000000002	495.77278606099605
1192.575	493.8036568340278
1192.6	489.90072517664197
1192.625	485.7002631662929
1192.65	484.043410432477
1192.6750000000002	486.14016970071674
1192.7	490.1530080574393
1192.725	493.465254896028
1192.75	495.1499314783717
1192.775	495.80925178707366
1192.8000000000002	496.1871466059459
1192.825	496.45324650021314
1192.85	496.32159024315837
1192.875	495.40766923216586
1192.9	493.66729499971746
1192.9250000000002	491.86214165277954
1192.95	491.24772913550737
1192.975	492.29917089155674
1193.0	494.1438770630264
1193.025	495.57618084908364
1193.0500000000002	496.1108383276498
1193.075	495.95735258799795
1193.1	495.5527728501248
1193.125	495.2691294449008
1193.15	495.2865330873191
1193.1750000000002	495.58413337455147
1193.2	496.0054873464203
1193.225	496.3586953682685
1193.25	496.52391008392453
1193.275	496.45751249063375
1193.3000000000002	496.1052036236751
1193.325	495.43379467701317
1193.35	494.641119707576
1193.375	494.19615792455073
1193.4	494.4252026467574
1193.4250000000002	495.1282918173623
1193.45	495.82282902590634
1193.475	496.2354212329066
1193.5	496.3965997421694
1193.525	496.4327058062911
1193.5500000000002	496.42595215400934
1193.575	496.407509488163
1193.6	496.38585983654383
1193.625	496.36308124600765
1193.65	496.3398231061971
1193.6750000000002	496.3163951260185
1193.7	496.2929171927905
1193.725	496.26942926895265
1193.75	496.2459313545048
1193.775	496.22244343066694
1193.8000000000002	496.198955506829
1193.825	496.1754376111615
1193.85	496.1516000159776
1193.875	496.1245754162407
1193.9	496.07527175646186
1193.9250000000002	495.91843916249866
1193.95	495.41295426479456
1193.975	494.1943096617222
1194.0	492.22424131742474
1194.025	490.36442934381006
1194.0500000000002	489.9360319919729
1194.075	491.2732051907122
1194.1	493.30569486556647
1194.125	494.83713547350527
1194.15	495.5590169813025
1194.1750000000002	495.7673311879993
1194.2	495.74511207161663
1194.225	495.55197360133405
1194.25	495.1187008318734
1194.275	494.4700504945278
1194.3000000000002	493.9008654682017
1194.325	493.79012954824447
1194.35	494.1334268850875
1194.375	494.4183590789866
1194.4	494.0715950005138
1194.4250000000002	493.05012507411715
1194.45	492.06149428241014
1194.475	491.98843295232655
1194.5	492.92737045046925
1194.525	494.1280619275796
1194.5500000000002	494.8638203925061
1194.575	494.88225306774257
1194.6	494.1655466958654
1194.625	492.8973087053275
1194.65	491.7454912917709
1194.6750000000002	491.56237340320223
1194.7	492.484566639179
1194.725	493.77518359585764
1194.75	494.69920511344316
1194.775	495.11192719837186
1194.8000000000002	495.22458131542686
1194.825	495.23055570013764
1194.85	495.2112538418412
1194.875	495.1875061621463
1194.9	495.16276941207286
1194.9250000000002	495.13706357284065
1194.95	495.1074414145338
1194.975	495.05986613026505
1195.0	494.9523771585203
1195.025	494.71457067144513
1195.0500000000002	494.320441111511
1195.075	493.90138497991563
1195.1	493.68196121502757
1195.125	493.6664358072674
1195.15	493.3978882135784
1195.1750000000002	491.9061402987099
1195.2	487.48020021388294
1195.225	477.67138945768477
1195.25	461.501807153424
1195.275	443.84119625820637
1195.3000000000002	435.2010271026099
1195.325	442.20995944813376
1195.35	459.7739111927211
1195.375	476.9188467681527
1195.4	487.5026291330731
1195.4250000000002	492.1735189910424
1195.45	493.7916980739963
1195.475	494.2895701269686
1195.5	494.44573335006953
1195.525	494.496795357188
1195.5500000000002	494.5094734411311
1195.575	494.50519746010065
1195.6	494.49163021187786
1195.625	494.4662740439916
1195.65	494.3985277183664
1195.6750000000002	494.18219105193253
1195.7	493.61639284235713
1195.725	492.58981771430973
1195.75	491.4438747793651
1195.775	490.90221388327006
1195.8000000000002	491.22068455455064
1195.825	491.5638719946849
1195.85	490.59746031936055
1195.875	487.81973109079956
1195.9	484.5349084763431
1195.9250000000002	483.19019236714126
1195.95	484.96392524599315
1195.975	488.478841596694
1196.0	491.53483928236125
1196.025	493.20707755539894
1196.0500000000002	493.83672575274466
1196.075	494.00280965146067
1196.1	494.0240896505141
1196.125	493.99672537004113
1196.15	493.88905656731845
1196.1750000000002	493.52890507160066
1196.2	492.61999934677004
1196.225	491.07323314326885
1196.25	489.51458810461526
1196.275	489.0398143416953
1196.3000000000002	490.0289446638966
1196.325	491.6632685724235
1196.35	492.92898892927053
1196.375	493.53194221700545
1196.4	493.71274228408095
1196.4250000000002	493.7354109779084
1196.45	493.7194060208738
1196.475	493.6969771016836
1196.5	493.67380887736203
1196.525	493.65056072816134
1196.5500000000002	493.627282607131
1196.575	493.6038746081722
1196.6	493.58019686274645
1196.625	493.5561294835353
1196.65	493.5317823672474
1196.6750000000002	493.50747521339895
1196.7	493.4835077402866
1196.725	493.45991991034987
